subj,trial,map,option1,option2,chosen_object,unchosen_object,chosen_value,unchosen_value,decision
118,3,2,10,8,10,8,50.2328997724974,16.1621192465339,1
118,4,2,9,11,11,9,100,19.0043934374881,2
118,5,2,5,8,5,8,2.61214098539182,16.1621192465339,1
118,6,2,11,5,11,5,100,2.61214098539182,1
118,7,2,7,5,7,5,1.88923160081495,2.61214098539182,1
118,8,2,8,11,11,8,100,16.1621192465339,2
118,9,2,2,11,11,2,100,16.1621192465339,2
118,10,2,10,7,10,7,50.2328997724974,1.88923160081495,1
118,11,1,10,6,6,10,43.594028762536,4.89356064113839,2
118,12,1,10,1,1,10,0.759511501145757,4.89356064113839,2
118,13,1,7,1,7,1,90.3707077873196,0.759511501145757,1
118,14,1,2,9,9,2,70.8751717969681,4.89356064113839,2
118,15,1,4,10,4,10,14.0261042959477,4.89356064113839,1
118,16,1,4,8,8,4,43.594028762536,14.0261042959477,2
118,17,1,1,8,8,1,43.594028762536,0.759511501145757,2
118,18,1,3,6,3,6,11.0002740485006,43.594028762536,1
118,19,1,1,2,2,1,4.89356064113839,0.759511501145757,2
118,20,1,3,10,10,3,4.89356064113839,11.0002740485006,2
118,21,2,8,11,11,8,100,16.1621192465339,2
118,22,2,7,2,7,2,1.88923160081495,16.1621192465339,1
118,23,2,4,8,4,8,1.67308660338568,16.1621192465339,1
118,24,2,2,1,1,2,44.4858066222941,16.1621192465339,2
118,25,2,5,3,3,5,50.2328997724975,2.61214098539182,2
118,26,2,1,2,1,2,44.4858066222941,16.1621192465339,1
118,27,2,4,3,3,4,50.2328997724975,1.67308660338568,2
118,28,2,11,5,11,5,100,2.61214098539182,1
118,29,2,7,3,3,7,50.2328997724975,1.88923160081495,2
118,30,2,5,3,3,5,50.2328997724975,2.61214098539182,2
118,31,1,12,3,12,3,17.884245506376,11.0002740485006,1
118,32,1,1,10,10,1,4.89356064113839,0.759511501145757,2
118,33,1,1,6,6,1,43.594028762536,0.759511501145757,2
118,34,1,12,8,8,12,43.594028762536,17.884245506376,2
118,35,1,8,7,7,8,90.3707077873196,43.594028762536,2
118,36,1,4,7,7,4,90.3707077873196,14.0261042959477,2
118,37,1,6,2,6,2,43.594028762536,4.89356064113839,1
118,38,1,12,1,1,12,0.759511501145757,17.884245506376,2
118,39,1,7,9,9,7,70.8751717969681,90.3707077873196,2
118,40,1,7,3,7,3,90.3707077873196,11.0002740485006,1
118,41,2,9,1,1,9,44.4858066222941,19.0043934374881,2
118,42,2,10,2,10,2,50.2328997724974,16.1621192465339,1
118,43,2,2,7,2,7,16.1621192465339,1.88923160081495,1
118,44,2,4,8,4,8,1.67308660338568,16.1621192465339,1
118,45,2,1,7,1,7,44.4858066222941,1.88923160081495,1
118,46,2,3,9,9,3,19.0043934374881,50.2328997724975,2
118,47,2,8,7,8,7,16.1621192465339,1.88923160081495,1
118,48,2,2,10,10,2,50.2328997724974,16.1621192465339,2
118,49,2,3,10,10,3,50.2328997724974,50.2328997724975,2
118,50,2,3,9,3,9,50.2328997724975,19.0043934374881,1
118,51,1,9,3,9,3,70.8751717969681,11.0002740485006,1
118,52,1,9,3,3,9,11.0002740485006,70.8751717969681,2
118,53,1,9,4,9,4,70.8751717969681,14.0261042959477,1
118,54,1,9,10,9,10,70.8751717969681,4.89356064113839,1
118,55,1,1,2,2,1,4.89356064113839,0.759511501145757,2
118,56,1,3,12,12,3,17.884245506376,11.0002740485006,2
118,57,1,12,4,4,12,14.0261042959477,17.884245506376,2
118,58,1,9,2,9,2,70.8751717969681,4.89356064113839,1
118,59,1,2,6,2,6,4.89356064113839,43.594028762536,1
118,60,1,7,12,7,12,90.3707077873196,17.884245506376,1
118,61,2,11,9,11,9,100,19.0043934374881,1
118,62,2,2,4,4,2,1.67308660338568,16.1621192465339,2
118,63,2,4,10,10,4,50.2328997724974,1.67308660338568,2
118,64,2,10,9,10,9,50.2328997724974,19.0043934374881,1
118,65,2,7,1,1,7,44.4858066222941,1.88923160081495,2
118,66,2,7,4,4,7,1.67308660338568,1.88923160081495,2
118,67,2,9,8,9,8,19.0043934374881,16.1621192465339,1
118,68,2,3,5,3,5,50.2328997724975,2.61214098539182,1
118,69,2,5,4,5,4,2.61214098539182,1.67308660338568,1
118,70,2,4,1,1,4,44.4858066222941,1.67308660338568,2
118,71,1,2,10,2,10,4.89356064113839,4.89356064113839,1
118,72,1,7,4,7,4,90.3707077873196,14.0261042959477,1
118,73,1,10,12,10,12,4.89356064113839,17.884245506376,1
118,74,1,10,9,9,10,70.8751717969681,4.89356064113839,2
118,75,1,4,8,8,4,43.594028762536,14.0261042959477,2
118,76,1,6,9,9,6,70.8751717969681,43.594028762536,2
118,77,1,2,8,8,2,43.594028762536,4.89356064113839,2
118,78,1,6,7,7,6,90.3707077873196,43.594028762536,2
118,79,1,6,2,6,2,43.594028762536,4.89356064113839,1
118,80,1,8,1,8,1,43.594028762536,0.759511501145757,1
118,81,2,11,5,11,5,100,2.61214098539182,1
118,82,2,3,4,3,4,50.2328997724975,1.67308660338568,1
118,83,2,9,11,9,11,19.0043934374881,100,1
118,84,2,10,1,10,1,50.2328997724974,44.4858066222941,1
118,85,2,1,7,1,7,44.4858066222941,1.88923160081495,1
118,86,2,1,2,1,2,44.4858066222941,16.1621192465339,1
118,87,2,9,3,3,9,50.2328997724975,19.0043934374881,2
118,88,2,1,4,1,4,44.4858066222941,1.67308660338568,1
118,89,2,8,10,8,10,16.1621192465339,50.2328997724974,1
118,90,2,11,9,11,9,100,19.0043934374881,1
118,91,1,8,12,8,12,43.594028762536,17.884245506376,1
118,92,1,6,12,12,6,17.884245506376,43.594028762536,2
118,93,1,3,6,6,3,43.594028762536,11.0002740485006,2
118,94,1,4,7,7,4,90.3707077873196,14.0261042959477,2
118,95,1,10,1,10,1,4.89356064113839,0.759511501145757,1
118,96,1,12,9,9,12,70.8751717969681,17.884245506376,2
118,97,1,2,7,7,2,90.3707077873196,4.89356064113839,2
118,98,1,8,4,8,4,43.594028762536,14.0261042959477,1
118,99,1,8,3,3,8,11.0002740485006,43.594028762536,2
118,100,1,3,4,3,4,11.0002740485006,14.0261042959477,1
119,1,2,4,5,5,4,2.61214098539182,1.67308660338568,2
119,2,2,10,11,11,10,100,50.2328997724974,2
119,3,2,2,8,2,8,16.1621192465339,16.1621192465339,1
119,4,2,4,9,9,4,19.0043934374881,1.67308660338568,2
119,5,2,7,11,11,7,100,1.88923160081495,2
119,6,2,9,8,8,9,16.1621192465339,19.0043934374881,2
119,7,2,8,3,3,8,50.2328997724975,16.1621192465339,2
119,8,2,1,2,1,2,44.4858066222941,16.1621192465339,1
119,9,2,2,1,1,2,44.4858066222941,16.1621192465339,2
119,10,2,4,5,4,5,1.67308660338568,2.61214098539182,1
119,11,1,8,1,8,1,43.594028762536,0.759511501145757,1
119,12,1,2,6,6,2,43.594028762536,4.89356064113839,2
119,13,1,4,3,4,3,14.0261042959477,11.0002740485006,1
119,14,1,12,10,10,12,4.89356064113839,17.884245506376,2
119,15,1,9,2,9,2,70.8751717969681,4.89356064113839,1
119,16,1,3,4,3,4,11.0002740485006,14.0261042959477,1
119,17,1,1,12,12,1,17.884245506376,0.759511501145757,2
119,18,1,10,4,4,10,14.0261042959477,4.89356064113839,2
119,19,1,3,2,2,3,4.89356064113839,11.0002740485006,2
119,20,1,8,9,8,9,43.594028762536,70.8751717969681,1
119,21,2,9,4,9,4,19.0043934374881,1.67308660338568,1
119,22,2,8,9,9,8,19.0043934374881,16.1621192465339,2
119,23,2,11,10,11,10,100,50.2328997724974,1
119,24,2,10,7,7,10,1.88923160081495,50.2328997724974,2
119,25,2,2,3,3,2,50.2328997724975,16.1621192465339,2
119,26,2,7,1,1,7,44.4858066222941,1.88923160081495,2
119,27,2,5,8,5,8,2.61214098539182,16.1621192465339,1
119,28,2,10,7,10,7,50.2328997724974,1.88923160081495,1
119,29,2,1,3,3,1,50.2328997724975,44.4858066222941,2
119,30,2,5,2,2,5,16.1621192465339,2.61214098539182,2
119,31,1,4,8,8,4,43.594028762536,14.0261042959477,2
119,32,1,4,7,7,4,90.3707077873196,14.0261042959477,2
119,33,1,3,10,3,10,11.0002740485006,4.89356064113839,1
119,34,1,9,1,9,1,70.8751717969681,0.759511501145757,1
119,35,1,4,6,6,4,43.594028762536,14.0261042959477,2
119,36,1,12,10,10,12,4.89356064113839,17.884245506376,2
119,37,1,6,7,7,6,90.3707077873196,43.594028762536,2
119,38,1,2,8,8,2,43.594028762536,4.89356064113839,2
119,39,1,6,9,9,6,70.8751717969681,43.594028762536,2
119,40,1,8,2,8,2,43.594028762536,4.89356064113839,1
119,41,2,11,4,11,4,100,1.67308660338568,1
119,42,2,8,10,10,8,50.2328997724974,16.1621192465339,2
119,43,2,9,7,9,7,19.0043934374881,1.88923160081495,1
119,44,2,9,1,1,9,44.4858066222941,19.0043934374881,2
119,45,2,8,1,1,8,44.4858066222941,16.1621192465339,2
119,46,2,11,10,11,10,100,50.2328997724974,1
119,47,2,7,9,9,7,19.0043934374881,1.88923160081495,2
119,48,2,3,4,3,4,50.2328997724975,1.67308660338568,1
119,49,2,3,4,3,4,50.2328997724975,1.67308660338568,1
119,50,2,11,2,11,2,100,16.1621192465339,1
119,51,1,3,2,2,3,4.89356064113839,11.0002740485006,2
119,52,1,3,7,7,3,90.3707077873196,11.0002740485006,2
119,53,1,2,8,8,2,43.594028762536,4.89356064113839,2
119,54,1,4,12,12,4,17.884245506376,14.0261042959477,2
119,55,1,6,8,8,6,43.594028762536,43.594028762536,2
119,56,1,1,10,10,1,4.89356064113839,0.759511501145757,2
119,57,1,7,9,7,9,90.3707077873196,70.8751717969681,1
119,58,1,9,1,9,1,70.8751717969681,0.759511501145757,1
119,59,1,2,10,10,2,4.89356064113839,4.89356064113839,2
119,60,1,10,3,3,10,11.0002740485006,4.89356064113839,2
119,61,2,1,3,1,3,44.4858066222941,50.2328997724975,1
119,62,2,3,11,11,3,100,50.2328997724975,2
119,63,2,7,5,5,7,2.61214098539182,1.88923160081495,2
119,64,2,10,5,10,5,50.2328997724974,2.61214098539182,1
119,65,2,3,2,3,2,50.2328997724975,16.1621192465339,1
119,66,2,5,7,5,7,2.61214098539182,1.88923160081495,1
119,67,2,2,10,10,2,50.2328997724974,16.1621192465339,2
119,68,2,2,3,3,2,50.2328997724975,16.1621192465339,2
119,69,2,10,11,11,10,100,50.2328997724974,2
119,70,2,11,10,11,10,100,50.2328997724974,1
119,71,1,1,8,8,1,43.594028762536,0.759511501145757,2
119,72,1,10,3,3,10,11.0002740485006,4.89356064113839,2
119,73,1,1,6,6,1,43.594028762536,0.759511501145757,2
119,74,1,7,9,9,7,70.8751717969681,90.3707077873196,2
119,75,1,8,7,7,8,90.3707077873196,43.594028762536,2
119,76,1,8,6,6,8,43.594028762536,43.594028762536,2
119,77,1,12,2,12,2,17.884245506376,4.89356064113839,1
119,78,1,6,7,7,6,90.3707077873196,43.594028762536,2
119,79,1,10,12,10,12,4.89356064113839,17.884245506376,1
119,80,1,9,12,9,12,70.8751717969681,17.884245506376,1
119,81,2,4,9,9,4,19.0043934374881,1.67308660338568,2
119,82,2,8,1,1,8,44.4858066222941,16.1621192465339,2
119,83,2,3,4,3,4,50.2328997724975,1.67308660338568,1
119,84,2,4,5,5,4,2.61214098539182,1.67308660338568,2
119,85,2,7,9,9,7,19.0043934374881,1.88923160081495,2
119,86,2,1,8,1,8,44.4858066222941,16.1621192465339,1
119,87,2,5,7,7,5,1.88923160081495,2.61214098539182,2
119,88,2,9,8,9,8,19.0043934374881,16.1621192465339,1
119,89,2,1,2,1,2,44.4858066222941,16.1621192465339,1
119,90,2,5,11,11,5,100,2.61214098539182,2
119,91,1,7,3,7,3,90.3707077873196,11.0002740485006,1
119,92,1,7,1,7,1,90.3707077873196,0.759511501145757,1
119,93,1,7,6,7,6,90.3707077873196,43.594028762536,1
119,94,1,9,4,9,4,70.8751717969681,14.0261042959477,1
119,95,1,12,1,12,1,17.884245506376,0.759511501145757,1
119,96,1,6,12,6,12,43.594028762536,17.884245506376,1
119,97,1,2,4,4,2,14.0261042959477,4.89356064113839,2
119,98,1,12,3,3,12,11.0002740485006,17.884245506376,2
119,99,1,10,4,4,10,14.0261042959477,4.89356064113839,2
119,100,1,1,9,9,1,70.8751717969681,0.759511501145757,2
120,1,1,6,7,6,7,43.594028762536,90.3707077873196,1
120,2,1,2,12,12,2,17.884245506376,4.89356064113839,2
120,3,1,8,3,8,3,43.594028762536,11.0002740485006,1
120,4,1,2,7,7,2,90.3707077873196,4.89356064113839,2
120,5,1,10,7,7,10,90.3707077873196,4.89356064113839,2
120,6,1,8,1,1,8,0.759511501145757,43.594028762536,2
120,7,1,2,9,9,2,70.8751717969681,4.89356064113839,2
120,8,1,1,12,12,1,17.884245506376,0.759511501145757,2
120,9,1,7,1,7,1,90.3707077873196,0.759511501145757,1
120,10,1,3,4,3,4,11.0002740485006,14.0261042959477,1
120,11,2,5,2,2,5,16.1621192465339,2.61214098539182,2
120,12,2,2,9,9,2,19.0043934374881,16.1621192465339,2
120,13,2,1,11,1,11,44.4858066222941,100,1
120,14,2,3,5,3,5,50.2328997724975,2.61214098539182,1
120,15,2,9,7,7,9,1.88923160081495,19.0043934374881,2
120,16,2,8,4,4,8,1.67308660338568,16.1621192465339,2
120,17,2,7,10,10,7,50.2328997724974,1.88923160081495,2
120,18,2,1,3,1,3,44.4858066222941,50.2328997724975,1
120,19,2,3,2,2,3,16.1621192465339,50.2328997724975,2
120,20,2,8,9,8,9,16.1621192465339,19.0043934374881,1
120,21,1,6,8,6,8,43.594028762536,43.594028762536,1
120,22,1,1,6,6,1,43.594028762536,0.759511501145757,2
120,23,1,6,8,8,6,43.594028762536,43.594028762536,2
120,24,1,4,2,4,2,14.0261042959477,4.89356064113839,1
120,25,1,9,8,9,8,70.8751717969681,43.594028762536,1
120,26,1,1,10,10,1,4.89356064113839,0.759511501145757,2
120,27,1,12,9,9,12,70.8751717969681,17.884245506376,2
120,28,1,9,2,2,9,4.89356064113839,70.8751717969681,2
120,29,1,12,9,12,9,17.884245506376,70.8751717969681,1
120,30,1,2,8,8,2,43.594028762536,4.89356064113839,2
120,31,2,2,3,3,2,50.2328997724975,16.1621192465339,2
120,32,2,5,4,5,4,2.61214098539182,1.67308660338568,1
120,33,2,5,1,1,5,44.4858066222941,2.61214098539182,2
120,34,2,2,8,8,2,16.1621192465339,16.1621192465339,2
120,35,2,9,7,9,7,19.0043934374881,1.88923160081495,1
120,36,2,9,5,5,9,2.61214098539182,19.0043934374881,2
120,37,2,4,2,4,2,1.67308660338568,16.1621192465339,1
120,38,2,3,1,3,1,50.2328997724975,44.4858066222941,1
120,39,2,10,4,10,4,50.2328997724974,1.67308660338568,1
120,40,2,5,2,5,2,2.61214098539182,16.1621192465339,1
120,41,1,7,4,7,4,90.3707077873196,14.0261042959477,1
120,42,1,9,7,7,9,90.3707077873196,70.8751717969681,2
120,43,1,12,4,12,4,17.884245506376,14.0261042959477,1
120,44,1,4,12,4,12,14.0261042959477,17.884245506376,1
120,45,1,3,1,3,1,11.0002740485006,0.759511501145757,1
120,46,1,7,2,7,2,90.3707077873196,4.89356064113839,1
120,47,1,3,12,3,12,11.0002740485006,17.884245506376,1
120,48,1,12,6,6,12,43.594028762536,17.884245506376,2
120,49,1,1,10,10,1,4.89356064113839,0.759511501145757,2
120,50,1,10,7,7,10,90.3707077873196,4.89356064113839,2
120,51,2,8,9,8,9,16.1621192465339,19.0043934374881,1
120,52,2,11,7,11,7,100,1.88923160081495,1
120,53,2,4,3,3,4,50.2328997724975,1.67308660338568,2
120,54,2,9,10,10,9,50.2328997724974,19.0043934374881,2
120,55,2,4,8,4,8,1.67308660338568,16.1621192465339,1
120,56,2,10,9,10,9,50.2328997724974,19.0043934374881,1
120,57,2,7,11,11,7,100,1.88923160081495,2
120,58,2,7,5,5,7,2.61214098539182,1.88923160081495,2
120,59,2,11,7,7,11,1.88923160081495,100,2
120,60,2,10,5,10,5,50.2328997724974,2.61214098539182,1
120,61,1,4,6,6,4,43.594028762536,14.0261042959477,2
120,62,1,8,3,8,3,43.594028762536,11.0002740485006,1
120,63,1,6,10,6,10,43.594028762536,4.89356064113839,1
120,64,1,6,4,4,6,14.0261042959477,43.594028762536,2
120,65,1,1,3,3,1,11.0002740485006,0.759511501145757,2
120,66,1,8,9,9,8,70.8751717969681,43.594028762536,2
120,67,1,10,6,6,10,43.594028762536,4.89356064113839,2
120,68,1,9,1,9,1,70.8751717969681,0.759511501145757,1
120,69,1,2,6,6,2,43.594028762536,4.89356064113839,2
120,70,1,12,9,9,12,70.8751717969681,17.884245506376,2
120,71,2,10,8,10,8,50.2328997724974,16.1621192465339,1
120,72,2,4,10,4,10,1.67308660338568,50.2328997724974,1
120,73,2,5,8,8,5,16.1621192465339,2.61214098539182,2
120,74,2,1,11,11,1,100,44.4858066222941,2
120,75,2,8,3,3,8,50.2328997724975,16.1621192465339,2
120,76,2,3,11,11,3,100,50.2328997724975,2
120,77,2,11,7,11,7,100,1.88923160081495,1
120,78,2,9,10,10,9,50.2328997724974,19.0043934374881,2
120,79,2,10,8,8,10,16.1621192465339,50.2328997724974,2
120,80,2,1,2,2,1,16.1621192465339,44.4858066222941,2
120,81,1,3,1,3,1,11.0002740485006,0.759511501145757,1
120,82,1,4,12,12,4,17.884245506376,14.0261042959477,2
120,83,1,10,3,3,10,11.0002740485006,4.89356064113839,2
120,84,1,4,8,8,4,43.594028762536,14.0261042959477,2
120,85,1,8,3,8,3,43.594028762536,11.0002740485006,1
120,86,1,7,10,7,10,90.3707077873196,4.89356064113839,1
120,87,1,3,10,10,3,4.89356064113839,11.0002740485006,2
120,88,1,7,4,7,4,90.3707077873196,14.0261042959477,1
120,89,1,9,2,9,2,70.8751717969681,4.89356064113839,1
120,90,1,10,2,2,10,4.89356064113839,4.89356064113839,2
120,91,2,7,4,4,7,1.67308660338568,1.88923160081495,2
120,92,2,2,10,10,2,50.2328997724974,16.1621192465339,2
120,93,2,3,9,9,3,19.0043934374881,50.2328997724975,2
120,94,2,11,5,11,5,100,2.61214098539182,1
120,95,2,1,4,1,4,44.4858066222941,1.67308660338568,1
120,96,2,4,1,1,4,44.4858066222941,1.67308660338568,2
120,97,2,7,1,1,7,44.4858066222941,1.88923160081495,2
120,98,2,11,3,11,3,100,50.2328997724975,1
120,99,2,2,11,11,2,100,16.1621192465339,2
120,100,2,8,1,8,1,16.1621192465339,44.4858066222941,1
122,1,2,2,4,2,4,16.1621192465339,1.67308660338568,1
122,2,2,10,4,10,4,50.2328997724974,1.67308660338568,1
122,3,2,3,9,9,3,19.0043934374881,50.2328997724975,2
122,4,2,8,4,4,8,1.67308660338568,16.1621192465339,2
122,5,2,5,2,5,2,2.61214098539182,16.1621192465339,1
122,6,2,8,10,8,10,16.1621192465339,50.2328997724974,1
122,7,2,10,1,1,10,44.4858066222941,50.2328997724974,2
122,8,2,7,4,7,4,1.88923160081495,1.67308660338568,1
122,9,2,9,7,9,7,19.0043934374881,1.88923160081495,1
122,10,2,2,3,3,2,50.2328997724975,16.1621192465339,2
122,11,1,7,3,7,3,90.3707077873196,11.0002740485006,1
122,12,1,4,8,8,4,43.594028762536,14.0261042959477,2
122,13,1,8,12,12,8,17.884245506376,43.594028762536,2
122,14,1,10,6,6,10,43.594028762536,4.89356064113839,2
122,15,1,6,10,10,6,4.89356064113839,43.594028762536,2
122,16,1,10,2,2,10,4.89356064113839,4.89356064113839,2
122,17,1,3,1,3,1,11.0002740485006,0.759511501145757,1
122,18,1,6,8,8,6,43.594028762536,43.594028762536,2
122,19,1,12,3,12,3,17.884245506376,11.0002740485006,1
122,20,1,10,6,6,10,43.594028762536,4.89356064113839,2
122,21,2,10,11,11,10,100,50.2328997724974,2
122,22,2,7,1,1,7,44.4858066222941,1.88923160081495,2
122,23,2,2,1,1,2,44.4858066222941,16.1621192465339,2
122,24,2,2,5,2,5,16.1621192465339,2.61214098539182,1
122,25,2,5,8,8,5,16.1621192465339,2.61214098539182,2
122,26,2,11,8,11,8,100,16.1621192465339,1
122,27,2,1,10,1,10,44.4858066222941,50.2328997724974,1
122,28,2,1,8,1,8,44.4858066222941,16.1621192465339,1
122,29,2,11,10,11,10,100,50.2328997724974,1
122,30,2,3,9,3,9,50.2328997724975,19.0043934374881,1
122,31,1,1,9,9,1,70.8751717969681,0.759511501145757,2
122,32,1,9,3,9,3,70.8751717969681,11.0002740485006,1
122,33,1,6,8,8,6,43.594028762536,43.594028762536,2
122,34,1,1,12,12,1,17.884245506376,0.759511501145757,2
122,35,1,8,9,8,9,43.594028762536,70.8751717969681,1
122,36,1,3,7,7,3,90.3707077873196,11.0002740485006,2
122,37,1,10,7,7,10,90.3707077873196,4.89356064113839,2
122,38,1,2,10,10,2,4.89356064113839,4.89356064113839,2
122,39,1,7,4,7,4,90.3707077873196,14.0261042959477,1
122,40,1,9,10,9,10,70.8751717969681,4.89356064113839,1
122,41,2,7,5,7,5,1.88923160081495,2.61214098539182,1
122,42,2,5,7,5,7,2.61214098539182,1.88923160081495,1
122,43,2,4,11,11,4,100,1.67308660338568,2
122,44,2,5,11,11,5,100,2.61214098539182,2
122,45,2,4,2,2,4,16.1621192465339,1.67308660338568,2
122,46,2,3,10,10,3,50.2328997724974,50.2328997724975,2
122,47,2,2,11,11,2,100,16.1621192465339,2
122,48,2,8,9,9,8,19.0043934374881,16.1621192465339,2
122,49,2,4,9,4,9,1.67308660338568,19.0043934374881,1
122,50,2,7,3,3,7,50.2328997724975,1.88923160081495,2
122,51,1,1,12,12,1,17.884245506376,0.759511501145757,2
122,52,1,8,1,8,1,43.594028762536,0.759511501145757,1
122,53,1,8,1,8,1,43.594028762536,0.759511501145757,1
122,54,1,9,3,9,3,70.8751717969681,11.0002740485006,1
122,55,1,2,6,6,2,43.594028762536,4.89356064113839,2
122,56,1,12,7,7,12,90.3707077873196,17.884245506376,2
122,57,1,7,8,7,8,90.3707077873196,43.594028762536,1
122,58,1,3,2,3,2,11.0002740485006,4.89356064113839,1
122,59,1,1,10,10,1,4.89356064113839,0.759511501145757,2
122,60,1,8,7,7,8,90.3707077873196,43.594028762536,2
122,61,2,9,4,9,4,19.0043934374881,1.67308660338568,1
122,62,2,3,2,3,2,50.2328997724975,16.1621192465339,1
122,63,2,7,5,7,5,1.88923160081495,2.61214098539182,1
122,64,2,5,7,5,7,2.61214098539182,1.88923160081495,1
122,65,2,4,8,8,4,16.1621192465339,1.67308660338568,2
122,66,2,11,2,11,2,100,16.1621192465339,1
122,67,2,8,9,8,9,16.1621192465339,19.0043934374881,1
122,68,2,4,10,10,4,50.2328997724974,1.67308660338568,2
122,69,2,9,1,1,9,44.4858066222941,19.0043934374881,2
122,70,2,1,2,1,2,44.4858066222941,16.1621192465339,1
122,71,1,9,12,9,12,70.8751717969681,17.884245506376,1
122,72,1,7,12,7,12,90.3707077873196,17.884245506376,1
122,73,1,6,2,6,2,43.594028762536,4.89356064113839,1
122,74,1,7,9,7,9,90.3707077873196,70.8751717969681,1
122,75,1,4,6,6,4,43.594028762536,14.0261042959477,2
122,76,1,9,2,9,2,70.8751717969681,4.89356064113839,1
122,77,1,12,2,12,2,17.884245506376,4.89356064113839,1
122,78,1,10,7,7,10,90.3707077873196,4.89356064113839,2
122,79,1,12,4,4,12,14.0261042959477,17.884245506376,2
122,80,1,2,4,4,2,14.0261042959477,4.89356064113839,2
122,81,2,8,11,11,8,100,16.1621192465339,2
122,82,2,9,3,3,9,50.2328997724975,19.0043934374881,2
122,83,2,11,1,11,1,100,44.4858066222941,1
122,84,2,3,7,3,7,50.2328997724975,1.88923160081495,1
122,85,2,10,7,10,7,50.2328997724974,1.88923160081495,1
122,86,2,1,8,1,8,44.4858066222941,16.1621192465339,1
122,87,2,1,3,3,1,50.2328997724975,44.4858066222941,2
122,88,2,9,5,9,5,19.0043934374881,2.61214098539182,1
122,89,2,10,5,10,5,50.2328997724974,2.61214098539182,1
122,90,2,11,3,11,3,100,50.2328997724975,1
122,91,1,4,3,4,3,14.0261042959477,11.0002740485006,1
122,92,1,4,10,10,4,4.89356064113839,14.0261042959477,2
122,93,1,3,4,4,3,14.0261042959477,11.0002740485006,2
122,94,1,1,6,6,1,43.594028762536,0.759511501145757,2
122,95,1,6,4,6,4,43.594028762536,14.0261042959477,1
122,96,1,3,8,8,3,43.594028762536,11.0002740485006,2
122,97,1,2,1,2,1,4.89356064113839,0.759511501145757,1
122,98,1,2,1,1,2,0.759511501145757,4.89356064113839,2
122,99,1,4,9,9,4,70.8751717969681,14.0261042959477,2
122,100,1,12,9,9,12,70.8751717969681,17.884245506376,2
123,1,2,7,1,7,1,1.88923160081495,44.4858066222941,1
123,2,2,5,11,11,5,100,2.61214098539182,2
123,3,2,9,2,2,9,16.1621192465339,19.0043934374881,2
123,4,2,11,10,11,10,100,50.2328997724974,1
123,5,2,3,7,3,7,50.2328997724975,1.88923160081495,1
123,6,2,3,5,3,5,50.2328997724975,2.61214098539182,1
123,7,2,1,11,11,1,100,44.4858066222941,2
123,8,2,4,3,4,3,1.67308660338568,50.2328997724975,1
123,9,2,8,9,9,8,19.0043934374881,16.1621192465339,2
123,10,2,7,8,8,7,16.1621192465339,1.88923160081495,2
123,11,1,2,7,7,2,90.3707077873196,4.89356064113839,2
123,12,1,2,4,4,2,14.0261042959477,4.89356064113839,2
123,13,1,8,2,8,2,43.594028762536,4.89356064113839,1
123,14,1,6,1,6,1,43.594028762536,0.759511501145757,1
123,15,1,8,9,9,8,70.8751717969681,43.594028762536,2
123,16,1,9,6,9,6,70.8751717969681,43.594028762536,1
